shape_id,direction_id,trip_id,direction_name,wheelchair_accessible,trip_headsign,block_id,route_id,service_id
100.0.1046829277_Timetable_-_2024-04,0,100__4029_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,101__4011_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4011_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,102__4010_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4010_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,103__4069_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4069_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,104__4016_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4016_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,105__4068_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,106__4018_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4018_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,107__4013_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4013_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,108__4001_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4001_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,109__4067_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4067_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,110__4001_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4001_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,111__4018_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4018_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,112__4016_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4016_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,113__4069_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4069_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1140__4016_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4016_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1141__4069_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4069_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1142__4027_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4027_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1143__4024_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4024_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1144__4070_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4070_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1145__4020_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4020_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1146__4027_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4027_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1147__4017_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4017_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1148__4029_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4029_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218438_Timetable_-_2024-04,1,1149__4011_Timetable_-_2024-04,Southbound,1,B - Phillip Murray,a_4011_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,114__4045_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4045_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1150__4020_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4020_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1151__4016_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4016_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1152__4069_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4069_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1153__4027_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4027_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1154__4024_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4024_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1155__4070_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4070_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1156__4020_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4020_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1157__4027_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4027_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1158__4017_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4017_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1159__4029_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,115__4027_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4027_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1667218439_Timetable_-_2024-04,0,1160__4011_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4011_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1161__4068_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4068_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1162__4029_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4029_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1163__4028_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4028_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1164__4017_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4017_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1165__4022_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4022_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1166__4068_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4068_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1167__4022_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4022_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1168__4067_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4067_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1169__4001_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4001_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,116__4070_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4070_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1170__4022_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4022_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1171__4024_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4024_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1172__4020_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4020_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1173__4068_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1174__4071_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4071_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1175__4011_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4011_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1176__4068_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1177__4075_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4075_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1178__4067_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4067_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1179__4001_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4001_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,117__4020_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4020_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1180__4022_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4022_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1181__4024_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4024_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1182__4068_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1183__4029_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1184__4028_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4028_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1185__4029_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1952649603_Timetable_-_2024-04,1,1186__4032_Timetable_-_2024-04,Westbound,1,Oshawa Station,a_4032_Timetable_-_2024-04,902,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1187__4017_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4017_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1188__4022_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4022_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1189__4067_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4067_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,118__4071_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4071_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1190__4001_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4001_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1191__4018_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4018_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1192__4016_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4016_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1193__4069_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4069_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288673_Timetable_-_2024-04,0,1194__4045_Timetable_-_2024-04,Northbound,1,C - Windfields Farm,a_4045_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1195__4027_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4027_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1196__4070_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4070_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1197__4020_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4020_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288673_Timetable_-_2024-04,0,1198__4071_Timetable_-_2024-04,Northbound,1,C - Windfields Farm,a_4071_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1199__4068_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4068_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,119__4068_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4068_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1200__4029_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4029_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1201__4011_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4011_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288673_Timetable_-_2024-04,0,1202__4017_Timetable_-_2024-04,Northbound,1,C - Windfields Farm,a_4017_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1203__4022_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4022_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1204__4067_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4067_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1205__4001_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4001_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288673_Timetable_-_2024-04,0,1206__4075_Timetable_-_2024-04,Northbound,1,C - Windfields Farm,a_4075_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1207__4024_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4024_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1208__4070_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4070_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1209__4020_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4020_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,120__4029_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4029_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1210__4027_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4027_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1673310071_Timetable_-_2024-04,0,1211__4017_Timetable_-_2024-04,Northbound,1,Windfields Farm,a_4017_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1212__4029_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1213__4028_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4028_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1214__4017_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4017_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1215__4022_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4022_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1216__4067_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4067_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1217__4001_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4001_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288674_Timetable_-_2024-04,1,1218__4018_Timetable_-_2024-04,Southbound,1,C - Oshawa Centre Terminal,a_4018_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1219__4016_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4016_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,121__4028_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4028_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1220__4069_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4069_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1221__4018_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4018_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288674_Timetable_-_2024-04,1,1222__4027_Timetable_-_2024-04,Southbound,1,C - Oshawa Centre Terminal,a_4027_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1223__4070_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4070_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1224__4020_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4020_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1225__4027_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4027_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2081288674_Timetable_-_2024-04,1,1226__4068_Timetable_-_2024-04,Southbound,1,C - Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1227__4029_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4029_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1228__4011_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4011_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012086_Timetable_-_2024-04,1,1229__4068_Timetable_-_2024-04,Southbound,1,A - Oshawa Centre Terminal,a_4068_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,122__4017_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4017_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1230__4022_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4022_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1231__4067_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4067_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1232__4001_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4001_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1233__4022_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4022_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1234__4024_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4024_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1235__4070_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4070_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.2242012082_Timetable_-_2024-04,1,1236__4020_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4020_Timetable_-_2024-04,409,Weekday_merged_999963
100.0.1046829822_Timetable_-_2024-04,1,1237__4009_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4009_Timetable_-_2024-04,410,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1238__4806_Timetable_-_2024-04,Westbound,1,Scarborough,a_4806_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1239__4805_Timetable_-_2024-04,Westbound,1,Scarborough,a_4805_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,123__4022_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4022_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1240__4801_Timetable_-_2024-04,Westbound,1,Scarborough,a_4801_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1241__4802_Timetable_-_2024-04,Westbound,1,Scarborough,a_4802_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1242__4803_Timetable_-_2024-04,Westbound,1,Scarborough,a_4803_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650221_Timetable_-_2024-04,1,1243__4806_Timetable_-_2024-04,Westbound,1,Scarborough,a_4806_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1244__2046_Timetable_-_2024-04,Eastbound,1,Oshawa,a_2046_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1245__4806_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4806_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1246__4805_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4805_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1247__4801_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4801_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1248__4802_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4802_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1249__4803_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4803_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,124__4067_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4067_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1250__4806_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4806_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1952650222_Timetable_-_2024-04,0,1251__4803_Timetable_-_2024-04,Eastbound,1,Oshawa,a_4803_Timetable_-_2024-04,900,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,1252__4022_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4022_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,1253__64014_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_64014_Timetable_-_2024-04,403,SatSun
100.0.1672883332_Timetable_-_2024-04,1,1254__4016_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4016_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1255__4069_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4069_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1256__4018_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4018_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1257__4071_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4071_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1258__4016_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4016_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1259__4069_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4069_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,125__4001_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4001_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1260__4018_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4018_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1261__4027_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4027_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829822_Timetable_-_2024-04,1,1262__4025_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4025_Timetable_-_2024-04,410,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1263__4029_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4029_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1264__4027_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4027_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829277_Timetable_-_2024-04,0,1265__4022_Timetable_-_2024-04,Northbound,1,Oshawa Centre Terminal,a_4022_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1672883331_Timetable_-_2024-04,0,1266__4070_Timetable_-_2024-04,Northbound,1,Harmony Terminal,a_4070_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1267__4070_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4070_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1672883332_Timetable_-_2024-04,1,1268__4017_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_4017_Timetable_-_2024-04,423,Weekday_merged_999963
100.0.1046829822_Timetable_-_2024-04,1,1269__2071_Timetable_-_2024-04,Southbound,1,Oshawa Centre Terminal,a_2071_Timetable_-_2024-04,410,Weekday_merged_999963
100.0.1046829271_Timetable_-_2024-04,1,126__4075_Timetable_-_2024-04,Southbound,1,Oshawa Station,a_4075_Timetable_-_2024-04,403,Weekday_merged_999963
100.0.1952650882_Timetable_-_2024-04,0,1277__94907_Timetable_-_2024-04,Eastbound,1,Conlin,a_94907_Timetable_-_2024-04,N1,All Days_merged_999964
